unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
9896125,HX546514,18/12/2014 07:23:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,111,1,42,32,08A,1176561,1901291,2014,10/02/2018 15:50:01,"41,88449431","-87,62709824","(41.884494306, -87.627098243)"
8931398,HV602844,14/12/2012 11:00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2012,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
9091648,HW236595,17/04/2013 10:00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2013,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
1456074,G187351,30/03/2001 21:15:00,003XX S RIVERSIDE PZ,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,,,08A,1173496,1898890,2001,17/08/2015 15:03:40,"41,87797448","-87,63842461","(41.877974476, -87.638424609)"
13327284,JH102818,03/01/2024 10:01:00,002XX N GARLAND CT,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,111,1,42,32,08A,1177051,1901798,2024,21/12/2024 15:40:46,"41,88587446","-87,62528356","(41.885874461, -87.625283558)"
2073666,HH298041,10/04/2002 12:00:00,003XX W WACKER DR,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,TRUE,111,1,,,08A,1174120,1901942,2002,28/02/2018 15:56:25,"41,88633546","-87,6360424","(41.886335464, -87.636042402)"
9688736,HX338872,10/07/2014 06:40:00,003XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08A,1177242,1902518,2014,10/02/2018 15:50:01,"41,88784585","-87,62456034","(41.887845852, -87.624560336)"
9780417,HX430352,12/09/2014 10:00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2014,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
13407089,JH198379,23/03/2024 08:45:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2024,21/12/2024 15:40:46,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
9988301,HY178523,09/03/2015 09:42:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,FEDERAL BUILDING,FALSE,TRUE,111,1,42,32,08A,1175800,1900817,2015,17/08/2015 15:03:40,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
9379909,HW522984,06/11/2013 12:30:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2013,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
11992633,JD165662,26/02/2020 14:18:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,08A,1176582,1901291,2020,04/03/2020 16:26:56,"41,88449383","-87,62702113","(41.884493832, -87.627021129)"
2895783,HJ560129,13/08/2003 18:34:33,005XX W VAN BUREN ST,0560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,2,28,08A,1172613,1898434,2003,28/02/2018 15:56:25,"41,87674275","-87,64168024","(41.876742754, -87.641680237)"
2905689,HJ576273,21/08/2003 00:26:43,002XX S CANAL ST,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,111,1,2,28,08A,1173177,1899236,2003,28/02/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
9571880,HX180184,10/03/2014 12:00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,TRUE,111,1,42,32,08A,1175800,1900817,2014,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
8506247,HV183326,04/03/2012 19:40:00,001XX N CLARK ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,111,1,42,32,08A,1175507,1901535,2012,10/02/2018 15:50:01,"41,88518759","-87,63096129","(41.885187593, -87.630961294)"
11111976,JA462614,07/10/2017 20:30:00,0000X W LAKE ST,0560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08A,1176166,1901746,2017,10/02/2018 15:50:01,"41,88575176","-87,628535","(41.885751762, -87.628534996)"
4042562,HL394177,01/06/2005 16:00:00,005XX W VAN BUREN ST,0560,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,111,1,2,28,08A,1172646,1898435,2005,28/02/2018 15:56:25,"41,87674477","-87,64155904","(41.876744768, -87.641559043)"
10500897,HZ242007,26/04/2016 11:00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2016,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
10582624,HZ331782,01/07/2016 11:00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,OTHER,FALSE,TRUE,111,1,42,32,08A,1175800,1900817,2016,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
12607378,JF130823,01/02/2022 11:04:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,08A,1176352,1900918,2022,03/01/2023 15:40:27,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
12462570,JE349303,23/08/2021 08:15:00,002XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,MEDICAL / DENTAL OFFICE,FALSE,FALSE,111,1,42,32,08A,1177258,1901852,2021,30/08/2021 15:39:57,"41,88601795","-87,62452178","(41.886017951, -87.624521781)"
12778172,JF337940,30/07/2022 20:04:00,001XX N WABASH AVE,0560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,111,1,42,32,08A,1176790,1901377,2022,03/01/2023 15:40:27,"41,88472512","-87,62625473","(41.88472512, -87.626254732)"
11919918,JC544304,12/12/2019 14:30:00,001XX N DEARBORN ST,0580,STALKING,SIMPLE,RESTAURANT,FALSE,TRUE,111,1,42,32,08A,1175906,1901667,2019,19/12/2019 15:42:21,"41,88554084","-87,62949214","(41.885540838, -87.629492138)"
12612554,JF137746,08/02/2022 10:00:00,001XX N STATE ST,0580,STALKING,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,08A,1176352,1900927,2022,03/01/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13602183,JH434001,18/09/2024 08:30:00,002XX N GARLAND CT,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,APARTMENT,FALSE,FALSE,111,1,42,32,26,1177051,1901798,2024,17/05/2025 15:40:52,"41,88587446","-87,62528356","(41.885874461, -87.625283558)"
4384654,HL678173,17/10/2005 11:31:00,007XX W JACKSON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,111,1,2,28,05,1171878,1898880,2005,28/02/2018 15:56:25,"41,87798283","-87,64436576","(41.87798283, -87.644365761)"
2726459,HJ359882,12/05/2003 21:00:00,003XX S JEFFERSON ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,111,1,2,28,05,1172381,1898733,2003,10/02/2018 15:50:01,"41,87756836","-87,64252323","(41.877568357, -87.642523226)"
11994045,JD167425,27/02/2020 11:53:00,001XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,05,1176352,1900927,2020,06/03/2020 15:43:48,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12168070,JD368845,10/08/2020 01:00:00,001XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),FALSE,FALSE,111,1,42,32,05,1176352,1900918,2020,19/09/2020 15:40:52,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
12782168,JF342512,02/08/2022 23:02:00,001XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,05,1176352,1900927,2022,03/01/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11213789,JB129118,16/12/2017 15:49:00,0000X W RANDOLPH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,111,1,42,32,05,1176582,1901291,2017,04/05/2018 15:51:04,"41,88449383","-87,62702113","(41.884493832, -87.627021129)"
2571278,HJ160345,22/01/2003 07:00:00,006XX W MADISON ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,111,1,42,28,05,1172090,1900283,2003,28/02/2018 15:56:25,"41,88182808","-87,64354595","(41.881828083, -87.643545951)"
4830775,HM441289,28/06/2006 00:05:00,007XX W VAN BUREN ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,111,1,2,28,05,1171954,1898418,2006,28/02/2018 15:56:25,"41,8767134","-87,64410033","(41.876713396, -87.644100332)"
2367923,HH668243,23/09/2002 20:01:00,002XX S JEFFERSON ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,2,28,05,1172366,1899194,2002,10/02/2018 15:50:01,"41,8788337","-87,64256468","(41.878833703, -87.642564678)"
2387579,HH695626,06/10/2002 06:43:52,003XX W WACKER DR,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER,TRUE,FALSE,111,1,42,32,05,1174120,1901942,2002,28/02/2018 15:56:25,"41,88633546","-87,6360424","(41.886335464, -87.636042402)"
13265355,JG490315,03/11/2023 12:00:00,0000X E RANDOLPH ST,0810,THEFT,OVER $500,BANK,FALSE,FALSE,111,1,34,32,06,1176914,1901295,2023,11/11/2023 15:41:10,"41,8844973","-87,62580187","(41.884497303, -87.625801874)"
8692444,HV368018,05/07/2012 14:00:00,002XX N GARLAND CT,0810,THEFT,OVER $500,ALLEY,TRUE,FALSE,111,1,42,32,06,1177044,1902006,2012,04/02/2016 06:33:39,"41,88644538","-87,62530296","(41.886445383, -87.625302961)"
11310683,JB257599,10/05/2018 07:10:00,003XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1177248,1902266,2018,17/05/2018 15:53:33,"41,88715422","-87,62454595","(41.887154215, -87.624545946)"
11317928,JB267196,16/05/2018 17:30:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1177257,1901911,2018,23/05/2018 16:05:40,"41,88617987","-87,62452366","(41.886179873, -87.624523664)"
11568022,JC118372,11/01/2019 19:00:00,001XX N DEARBORN ST,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1175916,1901339,2019,18/01/2019 09:37:14,"41,88464056","-87,6294653","(41.884640562, -87.629465296)"
10547691,HZ293791,04/06/2016 20:53:00,0000X E LAKE ST,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176668,1901750,2016,10/02/2018 15:50:01,"41,88575141","-87,62669145","(41.88575141, -87.62669145)"
10566689,HZ313675,18/06/2016 19:00:00,001XX N WABASH AVE,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176785,1901635,2016,10/02/2018 15:50:01,"41,8854332","-87,62626529","(41.885433199, -87.626265286)"
4475322,HL775154,06/12/2005 15:30:00,002XX S DESPLAINES ST,0810,THEFT,OVER $500,ALLEY,FALSE,FALSE,111,1,2,28,06,1171966,1899235,2005,10/02/2018 15:50:01,"41,87895504","-87,64403218","(41.878955035, -87.64403218)"
5259327,HN134676,20/01/2007 09:00:00,001XX N JEFFERSON ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,28,06,1172312,1900947,2007,28/02/2018 15:56:25,"41,88364524","-87,64271116","(41.883645243, -87.642711157)"
1882749,G732180,06/12/2001 20:00:00,001XX S DESPLAINES ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,,,06,1171917,1899484,2001,17/08/2015 15:03:40,"41,87963939","-87,64420476","(41.879639387, -87.644204757)"
1919196,HH102191,20/12/2001 16:50:00,004XX W RANDOLPH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,,,06,1173286,1901207,2001,17/08/2015 15:03:40,"41,88433713","-87,63912686","(41.884337134, -87.639126855)"
1992919,HH195052,18/02/2002 17:00:00,0000X N FRANKLIN ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,,,06,1174325,1900637,2002,28/02/2018 15:56:25,"41,88274989","-87,63532858","(41.882749892, -87.63532858)"
2180388,HH436597,11/06/2002 14:55:00,001XX N WACKER DR,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1173918,1901018,2002,10/02/2018 15:50:01,"41,88380445","-87,63681173","(41.883804454, -87.636811728)"
2100861,HH332407,04/04/2002 16:00:00,0000X N RIVERSIDE PLZ,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,28,06,1173413,1900455,2002,28/02/2018 15:56:25,"41,88227078","-87,63868285","(41.882270779, -87.638682852)"
3259828,HK287155,06/04/2004 10:30:00,002XX S CANAL ST,0810,THEFT,OVER $500,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2004,28/02/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
3478006,HK550085,10/08/2004 22:30:00,001XX N JEFFERSON ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,111,1,42,28,06,1172312,1900935,2004,10/02/2018 15:50:01,"41,88361231","-87,64271151","(41.883612314, -87.642711511)"
2718896,HJ349323,07/05/2003 08:00:00,0000X S WACKER DR,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,2,32,06,1173871,1900172,2003,28/02/2018 15:56:25,"41,88148402","-87,63700952","(41.881484024, -87.637009521)"
2813053,HJ469541,03/07/2003 08:00:00,001XX N WACKER DR,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1173848,1901372,2003,28/02/2018 15:56:25,"41,88477741","-87,63705823","(41.88477741, -87.637058225)"
6246102,HP334111,13/05/2008 11:30:00,005XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,06,1173053,1899838,2008,28/02/2018 15:56:25,"41,88058568","-87,64002307","(41.88058568, -87.640023065)"
6369850,HP456465,16/07/2008 08:30:00,0000X N WACKER DR,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1173863,1900534,2008,28/02/2018 15:56:25,"41,88247755","-87,63702811","(41.882477553, -87.637028112)"
6293329,HP383126,08/06/2008 09:00:00,0000X N DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,42,28,06,1171929,1900340,2008,28/02/2018 15:56:25,"41,88198804","-87,64413545","(41.881988044, -87.644135454)"
6305437,HP394946,13/06/2008 18:30:00,006XX W LAKE ST,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,28,06,1172036,1901694,2008,28/02/2018 15:56:25,"41,88570115","-87,6437026","(41.885701149, -87.6437026)"
6212722,HP300938,25/04/2008 06:33:00,005XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,06,1173053,1899838,2008,28/02/2018 15:56:25,"41,88058568","-87,64002307","(41.88058568, -87.640023065)"
8895764,HV569572,20/11/2012 05:00:00,002XX N STATE ST,0810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1176327,1901797,2012,10/02/2018 15:50:01,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
8787260,HV461014,04/09/2012 15:10:00,0000X E RANDOLPH ST,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176893,1901295,2012,10/02/2018 15:50:01,"41,88449778","-87,62587899","(41.884497778, -87.625878988)"
9194665,HW339605,28/06/2013 12:00:00,0000X W WACKER DR,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176210,1902134,2013,10/02/2018 15:50:01,"41,88681546","-87,62836172","(41.886815464, -87.628361716)"
1405148,G121156,01/03/2001 22:00:00,004XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,,,06,1173114,1901284,2001,17/08/2015 15:03:40,"41,88455224","-87,63975617","(41.884552243, -87.63975617)"
1523313,G271507,08/05/2001 09:00:00,002XX S JEFFERSON ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,,,06,1172327,1899156,2001,17/08/2015 15:03:40,"41,87873029","-87,642709","(41.87873029, -87.642709)"
11513827,JB524096,20/11/2018 18:30:00,0000X W LAKE ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1175638,1901738,2018,27/11/2018 16:27:05,"41,88574169","-87,63047414","(41.885741693, -87.630474139)"
13115932,JG311579,22/06/2023 17:07:00,003XX N MICHIGAN AVE,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177246,1902333,2023,19/08/2023 15:40:26,"41,88733811","-87,62455126","(41.887338112, -87.624551258)"
13351997,JH132598,26/01/2024 03:35:00,001XX N GARLAND CT,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,34,32,06,1177042,1901045,2024,21/12/2024 15:40:46,"41,88380839","-87,62533942","(41.883808393, -87.62533942)"
7925806,HT158028,11/02/2011 17:50:00,0000X N JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,42,28,06,1172324,1900509,2011,04/02/2016 06:33:39,"41,88244308","-87,64268004","(41.882443077, -87.642680036)"
10730865,HZ490174,26/10/2016 16:10:00,001XX N GARLAND CT,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1177041,1901093,2016,10/02/2018 15:50:01,"41,88394013","-87,62534164","(41.88394013, -87.625341638)"
10690885,HZ445245,22/09/2016 13:10:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177258,1901852,2016,10/02/2018 15:50:01,"41,88601795","-87,62452178","(41.886017951, -87.624521781)"
5334399,HN192288,06/01/2007 15:50:00,007XX W JACKSON BLVD,0810,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,111,1,2,28,06,1171812,1898879,2007,10/02/2018 15:50:01,"41,87798154","-87,64460813","(41.877981539, -87.644608125)"
6752455,HR169737,13/02/2009 18:00:00,001XX N JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,42,28,06,1172312,1900947,2009,04/02/2016 06:33:39,"41,88364524","-87,64271116","(41.883645243, -87.642711157)"
2047280,HH256855,14/03/2002 13:25:00,001XX N CANAL ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,111,1,,,06,1173105,1901071,2002,28/02/2018 15:56:25,"41,88396796","-87,63979554","(41.883967957, -87.63979554)"
2805160,HJ459673,28/06/2003 07:00:00,006XX W WASHINGTON BLVD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,27,28,06,1171824,1900768,2003,28/02/2018 15:56:25,"41,88316482","-87,6445084","(41.883164818, -87.644508395)"
7260161,HR674030,04/12/2009 08:30:00,002XX S DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,06,1171966,1899235,2009,28/02/2018 15:56:25,"41,87895504","-87,64403218","(41.878955035, -87.64403218)"
9204030,HW349225,03/07/2013 15:00:00,0000X E RANDOLPH ST,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176963,1901296,2013,10/02/2018 15:50:01,"41,88449894","-87,62562191","(41.884498939, -87.625621911)"
9194222,HW339087,26/06/2013 18:00:00,001XX N WABASH AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1176789,1901415,2013,10/02/2018 15:50:01,"41,88482942","-87,62625725","(41.884829417, -87.626257254)"
11729802,JC314963,20/06/2019 20:24:00,0000X W LAKE ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1176010,1901744,2019,30/06/2019 15:41:21,"41,88574979","-87,62910791","(41.885749789, -87.629107914)"
1623735,G398567,08/07/2001 11:50:00,001XX N FRANKLIN ST,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,,,06,1174279,1900813,2001,17/08/2015 15:03:40,"41,88323387","-87,63549224","(41.883233874, -87.635492236)"
1656811,G444667,28/07/2001 10:00:00,006XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,,,06,1172310,1900327,2001,17/08/2015 15:03:40,"41,88194397","-87,64273682","(41.881943967, -87.642736822)"
1502073,G245979,27/04/2001 19:15:00,005XX W MADISON ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,111,1,,,06,1173120,1900351,2001,17/08/2015 15:03:40,"41,8819919","-87,63976183","(41.881991899, -87.639761826)"
1538589,G292252,19/05/2001 09:30:00,001XX N JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,,,06,1172269,1901026,2001,17/08/2015 15:03:40,"41,88386297","-87,64286672","(41.883862973, -87.642866721)"
8137691,HT371448,28/06/2011 14:30:00,007XX W VAN BUREN ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,111,1,2,28,06,1171954,1898418,2011,10/02/2018 15:50:01,"41,8767134","-87,64410033","(41.876713396, -87.644100332)"
8147729,HT382587,05/07/2011 17:15:00,0000X S RIVERSIDE PLZ,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,2,28,06,1173399,1900180,2011,10/02/2018 15:50:01,"41,88151647","-87,63874243","(41.881516473, -87.638742433)"
5760724,HN565322,01/09/2007 13:00:00,001XX N CLINTON ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,28,06,1172709,1900998,2007,28/02/2018 15:56:25,"41,88377641","-87,64125184","(41.883776414, -87.641251842)"
10982862,JA308019,15/06/2017 12:45:00,0000X E WASHINGTON ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1176884,1900830,2017,10/02/2018 15:50:01,"41,883222","-87,62592611","(41.883221997, -87.625926112)"
11037790,JA372085,01/08/2017 00:45:00,001XX N STATE ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1176353,1900891,2017,10/02/2018 15:50:01,"41,88340138","-87,62787411","(41.883401379, -87.627874112)"
4640227,HM239055,18/03/2006 01:00:00,001XX S JEFFERSON ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,2,28,06,1172352,1899646,2006,10/02/2018 15:50:01,"41,88007433","-87,64260273","(41.88007433, -87.642602726)"
6956043,HR361256,06/06/2009 04:00:00,001XX N JEFFERSON ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,28,06,1172310,1901016,2009,28/02/2018 15:56:25,"41,88383463","-87,64271646","(41.883834627, -87.642716462)"
6916334,HR320055,13/05/2009 17:30:00,003XX S JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,06,1172381,1898742,2009,28/02/2018 15:56:25,"41,87759305","-87,64252296","(41.877593054, -87.64252296)"
6960000,HR364846,08/06/2009 18:30:00,001XX N RIVERSIDE PLZ,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,28,06,1173443,1900903,2009,28/02/2018 15:56:25,"41,88349945","-87,63855938","(41.883499453, -87.638559375)"
6986206,HR391348,23/06/2009 08:00:00,001XX S RIVERSIDE PLZ,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,2,28,06,1173421,1899683,2009,28/02/2018 15:56:25,"41,88015219","-87,63867642","(41.880152185, -87.638676422)"
2309897,HH596946,02/08/2002 06:25:00,003XX W WACKER DR,0810,THEFT,OVER $500,CONSTRUCTION SITE,FALSE,FALSE,111,1,42,32,06,1174169,1902035,2002,28/02/2018 15:56:25,"41,88658957","-87,63585969","(41.886589569, -87.635859689)"
2204393,HH468163,24/06/2002 08:00:00,001XX S CANAL ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,2,28,06,1173159,1899724,2002,10/02/2018 15:50:01,"41,88027051","-87,63963723","(41.880270506, -87.63963723)"
9968673,HY157713,20/02/2015 12:10:00,0000X E WACKER DR,0810,THEFT,OVER $500,OTHER,FALSE,FALSE,111,1,42,32,06,1176621,1902155,2015,10/02/2018 15:50:01,"41,88686381","-87,6268518","(41.886863814, -87.626851797)"
9266199,HW410765,16/08/2013 19:12:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,OTHER,FALSE,FALSE,111,1,42,32,06,1177258,1901860,2013,10/02/2018 15:50:01,"41,8860399","-87,62452154","(41.886039903, -87.624521539)"
7456848,HS257902,14/04/2010 21:00:00,001XX N CLINTON ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,28,06,1172709,1900998,2010,10/02/2018 15:50:01,"41,88377641","-87,64125184","(41.883776414, -87.641251842)"
2978499,HJ676352,08/07/2003 13:35:00,005XX W VAN BUREN ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,2,28,06,1172646,1898435,2003,28/02/2018 15:56:25,"41,87674477","-87,64155904","(41.876744768, -87.641559043)"
13590074,JH419652,07/09/2024 18:00:00,001XX N DEARBORN ST,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,34,32,06,1175922,1901201,2024,17/05/2025 15:40:52,"41,88426175","-87,62944742","(41.884261747, -87.62944742)"
13658467,JH501637,09/11/2024 14:00:00,001XX N STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,FALSE,FALSE,111,1,34,32,06,1176352,1900927,2024,17/05/2025 15:40:52,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
1707317,G508094,25/08/2001 06:30:00,0000X N CANAL ST,0810,THEFT,OVER $500,STREET,TRUE,FALSE,111,1,,,06,1173172,1900614,2001,17/08/2015 15:03:40,"41,88271244","-87,63956308","(41.882712435, -87.639563078)"
1690741,G487092,15/08/2001 15:30:00,003XX S JEFFERSON ST,0810,THEFT,OVER $500,OTHER,FALSE,FALSE,111,1,,,06,1172346,1898559,2001,17/08/2015 15:03:40,"41,87709166","-87,64265688","(41.877091662, -87.642656877)"
